,customerid,id,avgrating
4807,62f8add0d06fef75eb3a1b14,3928,5
4808,62f8add0d06fef75eb3a1b14,3928,5
4810,62ea0c0b44d9ae7ecb142eb6,3930,5
4812,62dbd8ac9670f2007f7d3f5a,3932,3
4813,62db857c9670f2007f786ed3,3951,2
4814,62dcaf9a9670f2007f7d4ae3,5577,4
4815,62dbacc79670f2007f7a63bc,3933,1
4816,62e4db6211ce2ab2f443cecd,3934,1
4817,62eb288ca636f0eba7615552,3935,1
4818,62dbacc79670f2007f7a63bc,3936,5
4819,62dbd6499670f2007f7ce3bf,3937,1
4820,62dbacc79670f2007f7a63bc,3938,5
4821,62f3ee5b2efebc4a3fcdcca2,3939,1
4822,62dbacc79670f2007f7a63bc,3940,4
4823,62f4bd5f2efebc14a3cea572,3941,2
4824,62dbbffb9670f2007f7adec2,3942,3
4826,62dbbffb9670f2007f7adec2,3944,2
4827,6309c637cf5770750222f940,3945,4
4828,62d7e395ec76434350c3b45c,3946,5
4829,62d7e395ec76434350c3b45c,3946,5
4830,62d7e395ec76434350c3b45c,3946,5
4831,62d7e395ec76434350c3b45c,3946,5
4832,62d7e395ec76434350c3b45c,3946,5
4833,62d7e395ec76434350c3b45c,3947,1
4834,62d7e395ec76434350c3b45c,3947,1
4835,62d7e395ec76434350c3b45c,3947,1
4836,62d7e395ec76434350c3b45c,3947,1
4837,62d7e395ec76434350c3b45c,3947,1
4838,6309c637cf5770750222f940,3948,5
4839,631866976e5b8476af616cdf,3949,3
4840,6315ea3f6e5b84c87061225a,3952,4
4841,62db857c9670f2007f786ed3,3953,2
4842,6315ea3f6e5b84c87061225a,3954,4
4843,62eb288ca636f0eba7615552,3955,3
4844,62d7e395ec76434350c3b45c,3956,5
4845,62d7e395ec76434350c3b45c,3956,5
4846,62d7e395ec76434350c3b45c,3956,5
4847,62d7e395ec76434350c3b45c,3956,5
4848,62d7e395ec76434350c3b45c,3956,5
4849,62dbbffb9670f2007f7adec2,3957,3
4850,62dd7609ec764372ffc3d11a,3958,4
4851,62d7e395ec76434350c3b45c,3959,3
4852,62d7e395ec76434350c3b45c,3959,3
4853,62d7e395ec76434350c3b45c,3959,3
4854,62d7e395ec76434350c3b45c,3959,3
4855,62d7e395ec76434350c3b45c,3959,3
4856,62dbd8ac9670f2007f7d4000,3960,3
4857,62dcaf9a9670f2007f7d4ae3,5578,4
4858,62dd4484ec76432212c3c9e1,3961,4
4859,62dd4484ec76432212c3c9e1,3961,4
4860,62eb288ca636f0eba7615552,3962,3
4861,62d7e395ec76434350c3b45c,3963,2
4862,62d7e395ec76434350c3b45c,3963,2
4863,62d7e395ec76434350c3b45c,3963,2
4864,62d7e395ec76434350c3b45c,3963,2
4865,62d7e395ec76434350c3b45c,3963,2
4866,62eb288ca636f0eba7615552,3964,1
4867,62d7e395ec76434350c3b45c,3965,3
4868,62d7e395ec76434350c3b45c,3965,3
4869,62d7e395ec76434350c3b45c,3965,3
4870,62d7e395ec76434350c3b45c,3965,3
4871,62d7e395ec76434350c3b45c,3965,3
4872,62eb288ca636f0eba7615552,3966,2
4873,631323666e5b84762c60d8dc,3967,1
4874,62eb288ca636f0eba7615552,3968,4
4875,62d7e395ec76434350c3b45c,3969,4
4876,62d7e395ec76434350c3b45c,3969,4
4877,62d7e395ec76434350c3b45c,3969,4
4878,62d7e395ec76434350c3b45c,3969,4
4879,62d7e395ec76434350c3b45c,3969,4
4880,62f4775b2efebcb368ce1d82,3970,3
4881,62e5486411ce2a501d43f6fc,3971,4
4882,62e5486411ce2a501d43f6fc,3971,4
4883,62f4775b2efebcb368ce1d82,3972,1
4884,62dfe26011ce2a0b4d42f346,3973,5
4885,62f4775b2efebcb368ce1d82,3974,5
4886,62dbd8ab9670f2007f7d3e70,3975,4
4887,62e1333311ce2a3808432c94,3976,1
4888,62f4775b2efebcb368ce1d82,3977,3
4889,62dbbdf49670f2007f7abed2,3978,2
4890,62dbd8449670f2007f7d2d0d,5587,3
4891,62dd213cec76433888c3c53a,3979,3
4892,62dd213cec76433888c3c53a,3979,3
4893,63086c65cf577095c022d6cb,3980,1
4894,63086c65cf577095c022d6cb,3980,1
4895,62dd2184ec76436a67c3c54d,3981,2
4896,62eb288ca636f0eba7615552,3982,2
4897,62dbd25b9670f2007f7c650b,3983,4
4898,62eb288ca636f0eba7615552,3984,3
4899,62dd20c2ec76430377c3c51b,3985,3
4901,62eb288ca636f0eba7615552,3986,4
4903,62dbbdf49670f2007f7abed2,3988,2
4906,62dbbdf49670f2007f7abed2,3991,4
4907,62eb288ca636f0eba7615552,3992,2
4908,62f3c9822efebc0312cd5f08,3993,4
4909,62eb288ca636f0eba7615552,3994,1
4910,62dbacc79670f2007f7a63b7,3995,4
4911,62f7d472d06fef027538e6e2,4032,4
4912,62eb288ca636f0eba7615552,3996,5
4914,62eb288ca636f0eba7615552,3998,5
4917,62f3c9822efebc0312cd5f08,4001,2
4919,62f3c9822efebc0312cd5f08,4003,5
4921,62ea511c44d9ae28ed15119b,4085,4
4922,62ea511c44d9ae28ed15119b,4085,4
4928,631c3fc26e5b84f42c61cb36,4010,4
4929,62fca399ad1e9884267a3196,4011,4
4931,631d7a996e5b84014261ea80,4013,3
4932,62f4cfef2efebc1329cecc67,4015,1
4934,631d74526e5b84512761e894,4017,4
4935,62de8c6c11ce2a13a442bd20,4018,2
4936,62dba1089670f2007f7a31d5,4019,3
4937,62e3da4011ce2a816d439b5e,4020,5
4938,630192a7cf577016fa21f27a,4021,4
4939,62eb288ca636f0eba7615552,4022,3
4940,62dd3e48ec764365eac3c91c,4023,1
4941,62eb288ca636f0eba7615552,4024,3
4943,630848d4cf57706b2e22d08d,4026,2
4944,62f9c62ead1e9816237893ab,4027,4
4946,631da4ab6e5b8480c261f64c,4029,1
4947,62f7c81c2efebc1a56d34da1,4030,3
4948,62f86d94d06fef65f9397075,4031,4
4949,62eb288ca636f0eba7615552,4033,4
4950,62eb288ca636f0eba7615552,4034,2
4951,62eb288ca636f0eba7615552,4035,2
4952,62eb288ca636f0eba7615552,4036,4
4953,62e3891111ce2a3dde436dbd,4037,4
4954,62db8db99670f2007f7937b3,4038,1
4955,62db8db99670f2007f7937b3,4038,1
4956,62fddb5e4f5a3a569dba04c5,4039,4
4957,6313464f6e5b8455d460df63,4040,3
4958,631766286e5b842e6e615765,4041,3
4959,62ffbf0dcf57705a8421be4d,4042,5
4960,62e2908f11ce2abc864354b0,4043,2
4961,631766286e5b842e6e615765,4044,3
4962,630e357bcf57707994236096,4045,1
4963,630e357bcf57707994236096,4045,1
4964,631766286e5b842e6e615765,4046,4
4965,62dd21c3ec7643b754c3c556,4047,2
4966,62e3891111ce2a3dde436dbd,4048,4
4967,62d7e395ec76434350c3b45c,4049,2
4968,62d7e395ec76434350c3b45c,4049,2
4969,62d7e395ec76434350c3b45c,4049,2
4970,62d7e395ec76434350c3b45c,4049,2
4971,62d7e395ec76434350c3b45c,4049,2
4972,630ca634cf5770d510233f34,4050,4
4973,62d7e395ec76434350c3b45c,4051,5
4974,62d7e395ec76434350c3b45c,4051,5
4975,62d7e395ec76434350c3b45c,4051,5
4976,62d7e395ec76434350c3b45c,4051,5
4977,62d7e395ec76434350c3b45c,4051,5
4978,62f0bb3eef7ba0d71e4fef7a,4052,1
4979,62d7e395ec76434350c3b45c,4053,5
4980,62d7e395ec76434350c3b45c,4053,5
4981,62d7e395ec76434350c3b45c,4053,5
4982,62d7e395ec76434350c3b45c,4053,5
4983,62d7e395ec76434350c3b45c,4053,5
4984,62e796e444d9ae6718129efe,4054,5
4985,62d7e395ec76434350c3b45c,4055,4
4986,62d7e395ec76434350c3b45c,4055,4
4987,62d7e395ec76434350c3b45c,4055,4
4988,62d7e395ec76434350c3b45c,4055,4
4989,62d7e395ec76434350c3b45c,4055,4
4990,62db88ce9670f2007f78a7aa,4056,1
4991,62d7e395ec76434350c3b45c,4057,4
4992,62d7e395ec76434350c3b45c,4057,4
4993,62d7e395ec76434350c3b45c,4057,4
4994,62d7e395ec76434350c3b45c,4057,4
4995,62d7e395ec76434350c3b45c,4057,4
4996,62db88ce9670f2007f78a7aa,4058,1
4997,62f785d52efebc5f84d28f2e,4059,3
4998,631d72c36e5b84d18161e83c,4086,4
4999,62eb288ca636f0eba7615552,4060,2
5000,62d7e395ec76434350c3b45c,4061,1
5001,62d7e395ec76434350c3b45c,4061,1
5002,62d7e395ec76434350c3b45c,4061,1
5003,62d7e395ec76434350c3b45c,4061,1
5004,62d7e395ec76434350c3b45c,4061,1
5005,62eb288ca636f0eba7615552,4062,4
5006,62dbd8ab9670f2007f7d3ea1,4063,2
5007,62eb288ca636f0eba7615552,4064,1
5008,62de8c6c11ce2a13a442bd20,4065,1
5009,62eb288ca636f0eba7615552,4066,4
5010,62dca818ec764396e6c3be21,4067,4
5011,62dca818ec764396e6c3be21,4067,4
5012,62dbcdcd9670f2007f7bd718,4068,4
5013,6320b9726e5b847130627fc6,4069,5
5014,62eb288ca636f0eba7615552,4070,3
5015,62db88ce9670f2007f78a7a8,4071,5
5016,62eb288ca636f0eba7615552,4072,4
5017,62db89589670f2007f78b9dd,4073,1
5018,62db89589670f2007f78b9dd,4073,1
5019,62db89589670f2007f78b9dd,4073,1
5020,62eb288ca636f0eba7615552,4074,5
5021,62dcaf9a9670f2007f7d4dff,7406,4
5022,62dcaf9a9670f2007f7d4dff,7406,4
5023,62dd697cec764319adc3cf29,4075,2
5024,632027cf6e5b8464526253a3,4076,3
5025,62dd4699ec76432f27c3ca0d,4077,4
5026,631766286e5b842e6e615765,4078,2
5027,62f4846e2efebc74a8ce33aa,4079,1
5028,631766286e5b842e6e615765,4080,2
5029,632177f86e5b845df76291d3,4081,3
5030,631766286e5b842e6e615765,4082,4
5031,631766286e5b842e6e615765,4084,4
5032,630c852acf5770470f233977,4087,4
5033,62e1c5c411ce2a5f2d433858,4088,3
5034,62dbd8ac9670f2007f7d3fb7,4089,3
5035,62f2555973a92dcd2ca79cd3,4090,3
5036,6315ea3f6e5b84c87061225a,4091,1
5037,62f2555973a92dcd2ca79cd3,4092,2
5038,62dcb3019670f2007f7d5303,6942,2
5039,62f3d58e2efebc78f6cd842e,4106,4
5040,62f7d6c8d06fef17a338ed7d,4093,1
5041,62f63abc2efebc4709d0a8fe,4094,4
5042,62dbd8ac9670f2007f7d4000,4095,2
5043,62db88ce9670f2007f78a7aa,4096,2
5044,62dbd8ac9670f2007f7d4000,4097,5
5045,62db88ce9670f2007f78a7aa,4098,1
5046,62e38a6311ce2a1c2c436f6b,4099,2
5047,62e38a6311ce2a1c2c436f6b,4099,2
5048,62db88ce9670f2007f78a7aa,4100,2
5049,62f8add0d06fef75eb3a1b14,4101,4
5050,62f8add0d06fef75eb3a1b14,4101,4
5051,62f8add0d06fef75eb3a1b14,4101,4
5052,62f8add0d06fef75eb3a1b14,4101,4
5053,62db8ccd9670f2007f791659,4102,4
5054,62db8ccd9670f2007f791659,4102,4
5055,62db8ccd9670f2007f791659,4102,4
5056,62dce3bcec76435b10c3bf7d,4103,4
5057,62dbd8ab9670f2007f7d3dcc,4104,3
5058,62de3f1fb9aae915a6767a35,4105,1
5059,62de3f1fb9aae915a6767a35,4105,1
5060,62de3f1fb9aae915a6767a35,4105,1
5061,62de3f1fb9aae915a6767a35,4105,1
5062,62de3f1fb9aae915a6767a35,4105,1
5063,62f8add0d06fef75eb3a1b14,4107,3
5064,62f8add0d06fef75eb3a1b14,4107,3
5065,62f8add0d06fef75eb3a1b14,4107,3
5066,62f8add0d06fef75eb3a1b14,4107,3
5067,62f2555973a92dcd2ca79cd3,4108,3
5068,62dbd8ab9670f2007f7d3e21,4109,1
5069,62eb8f027319be8f1fe44be3,4110,5
5070,62fb884dad1e984ba179e97a,4111,3
5071,62e9a0be44d9ae839b13f5ba,4112,1
5072,62e9a0be44d9ae839b13f5ba,4112,1
5073,62f740b72efebca4aed1e81c,4113,2
5074,62f740b72efebca4aed1e81c,4113,2
5075,631f19226e5b84c7d16228ea,4114,1
5076,62dbd8ab9670f2007f7d3e70,4115,2
5077,63201ea66e5b841e4e624fa0,4116,1
5078,62dbd8ab9670f2007f7d3ef3,5633,5
5079,62e4db6211ce2ab2f443cecd,4117,3
5080,62dbd8ab9670f2007f7d3ea4,4118,2
5081,62dbd8ab9670f2007f7d3d9f,4119,1
5082,62e4cd1611ce2a150c43c8af,4120,1
5083,62dbd8ab9670f2007f7d3e21,4121,4
5084,62e4cd1611ce2a150c43c8af,4122,4
5085,63185a606e5b84b76f616b0b,4123,3
5086,62db857c9670f2007f786ed3,4124,1
5087,62dbd2c69670f2007f7c7236,4125,2
5088,62e78f2044d9ae61d7129a82,4126,4
5089,62db88cd9670f2007f78a6a8,4127,3
5090,62dbe8159670f2007f7d48cf,4128,3
5091,62db88ce9670f2007f78a7a8,4129,4
5092,62e10a3f11ce2a21e043218c,4130,1
5093,62dbd8ab9670f2007f7d3ef3,5634,2
5094,62db86f29670f2007f787c4c,4131,1
5095,62db86f29670f2007f787c4c,4131,1
5096,631c3fc26e5b84f42c61cb36,4132,3
5097,62dfa93011ce2a0c5942e52a,4133,4
5098,62eb288ca636f0eba7615552,4134,5
5099,62dbca529670f2007f7b9924,4135,4
5100,62dbca529670f2007f7b9924,4135,4
5101,62dbcb159670f2007f7ba9ec,4136,5
5102,62d7e395ec76434350c3b45c,4137,4
5103,62d7e395ec76434350c3b45c,4137,4
5104,62d7e395ec76434350c3b45c,4137,4
5105,62d7e395ec76434350c3b45c,4137,4
5106,62d7e395ec76434350c3b45c,4137,4
5107,63350d8ff0f1d21050a1ebc6,5231,3
5108,62dbcb159670f2007f7ba9ec,4138,3
5109,62dbd8ab9670f2007f7d3e70,4139,4
5110,62dbcb159670f2007f7ba9ec,4140,3
5111,62dbd8ab9670f2007f7d3ecd,4141,5
5112,62dbcb159670f2007f7ba9ec,4142,1
5113,62dbbffb9670f2007f7adec2,5858,4
5114,62dbd8ab9670f2007f7d3da2,4143,2
5115,62dcb3019670f2007f7d5303,4887,5
5116,62dbcb159670f2007f7ba9ec,4144,2
5117,62deae6e11ce2ab45542c63b,4145,5
5118,62e3891111ce2a3dde436dbd,4146,3
5119,62dcb3019670f2007f7d52fc,4147,4
5120,62dcaf9a9670f2007f7d4e24,4148,1
5121,62dcb3019670f2007f7d52fc,4149,3
5122,62dcaf9a9670f2007f7d4e24,4150,5
5123,62dcaf9a9670f2007f7d4e24,4151,1
5124,62dcb3019670f2007f7d52fc,4152,5
5125,62dcaf9a9670f2007f7d4e24,4153,1
5126,62dcb3019670f2007f7d52fc,4154,3
5127,62dcb3019670f2007f7d52fc,4155,3
5128,62dcaf9a9670f2007f7d4e24,4156,1
5129,62db99cd9670f2007f79c255,4157,5
5130,62dcaf9a9670f2007f7d4e24,4158,2
5131,62db99cd9670f2007f79c255,4159,1
5132,62dbd8ac9670f2007f7d4083,4365,5
5133,62dba27b9670f2007f7a50d0,4160,3
5134,62dba27b9670f2007f7a50d0,4160,3
5135,62dba27b9670f2007f7a50d0,4160,3
5136,62e4cd1611ce2a150c43c8af,4161,3
5137,630192a7cf577016fa21f27a,4162,3
5138,62dd1462ec76437b17c3c3b7,4163,3
5139,62dbd5cf9670f2007f7cd223,4164,1
5140,62dbd8ab9670f2007f7d3efb,4165,3
5141,62db857c9670f2007f786ed3,4166,4
5142,6309c637cf5770750222f940,4167,3
5143,62dcb3019670f2007f7d5303,4888,5
5144,62e17b6e11ce2a9bc043356f,4168,1
5145,62e028d511ce2a4d96430104,4169,5
5146,62e17b6e11ce2a9bc043356f,4170,3
5147,62e7a56944d9ae301312a7ac,4171,5
5148,631323ac6e5b84278060d8ed,4172,2
5149,62dbd8ac9670f2007f7d3f7c,5859,1
5150,62dbd8ac9670f2007f7d3fb7,4173,3
5151,62e2908f11ce2abc864354b0,4174,5
5152,62dbd3d39670f2007f7c926a,4183,4
5153,62dcb3019670f2007f7d5303,4889,2
5154,62dd82b6ec7643ae3ac3d309,4175,2
5155,62dcf0d9ec7643d093c3c036,4176,4
5156,62dcaf9a9670f2007f7d4e24,4178,3
5157,62e4b94511ce2a83a743c30d,4179,5
5158,62dcaf9a9670f2007f7d4e24,4180,2
5159,62dbd8ab9670f2007f7d3b2f,4181,2
5160,62d7e395ec76434350c3b45c,4182,2
5161,62d7e395ec76434350c3b45c,4182,2
5162,62d7e395ec76434350c3b45c,4182,2
5163,62d7e395ec76434350c3b45c,4182,2
5164,62d7e395ec76434350c3b45c,4182,2
5165,62dbd3d39670f2007f7c926a,4185,5
5166,62db87b89670f2007f788949,4186,2
5167,62dbd3d39670f2007f7c926a,4187,3
5168,62ff2615cf5770d5a8219a4f,4188,1
5169,62dbd8ab9670f2007f7d3ea1,4189,1
5170,62dbd8ab9670f2007f7d3e98,4190,4
5171,62e4fb3211ce2a4f3c43dc8a,4191,4
5172,62dbd8ab9670f2007f7d3da2,4192,5
5173,62ea59baa636f09fae5f5e9a,5254,5
5174,62dbbffb9670f2007f7adec2,4193,1
5175,632006456e5b84172862491a,4194,4
5176,632006456e5b84172862491a,4194,4
5177,62e5ab1e11ce2a73f944104f,4195,3
5178,62e5ab1e11ce2a73f944104f,4195,3
5179,62dcaf9a9670f2007f7d4b48,4196,1
5180,62dbd8ac9670f2007f7d3f7c,4197,1
5181,62db8a6a9670f2007f78d5be,4198,1
5182,630f14d6cf577077192368d3,4199,2
5183,633319642288e08c7be13e7a,5255,4
5184,62dcaf9a9670f2007f7d4a7c,4200,2
5185,62dbd8ab9670f2007f7d3dec,4201,3
5186,62dbe8159670f2007f7d48ce,4202,5
5187,62e3ae0211ce2a650f438969,4203,1
5188,62dbacc79670f2007f7a63ba,4204,2
5189,62e74a9b44d9ae02b4126ef0,4205,1
5190,62f3c7e02efebc04a9cd5a18,4206,5
5191,6323ee396e5b84f2b762eca2,4207,3
5192,62dcaf9b9670f2007f7d4eb9,4208,4
5193,632410496e5b840e0e62f11c,4209,3
5194,632410496e5b840e0e62f11c,4209,3
5195,6332df992288e02d5de129fe,6588,1
5196,6332df992288e02d5de129fe,6588,1
5197,62dbd8ab9670f2007f7d3ea1,4210,2
5198,62dbd8ac9670f2007f7d4000,4212,1
5199,62dbacc79670f2007f7a63b7,4213,5
5200,62ea511c44d9ae28ed15119b,4232,4
5201,62ea511c44d9ae28ed15119b,4232,4
5202,631766286e5b842e6e615765,4214,3
5203,62dbacc79670f2007f7a63b7,4215,4
5204,63994e58908297e124f9a63b,4216,2
5205,631766286e5b842e6e615765,4217,3
5206,63994e58908297e124f9a63b,4218,5
5207,631766286e5b842e6e615765,4219,3
5208,63994e58908297e124f9a63b,4220,4
5209,62dbd8ab9670f2007f7d3e47,4221,5
5210,63994e58908297e124f9a63b,4222,3
5211,62db87b99670f2007f788b3d,4223,2
5212,63994e58908297e124f9a63b,4224,2
5213,62db87b99670f2007f788b3d,4225,1
5214,63994e58908297e124f9a63b,4226,5
5215,62ea511c44d9ae28ed15119b,4227,2
5216,62ea511c44d9ae28ed15119b,4227,2
5217,62db9e1e9670f2007f7a0324,6589,4
5218,63994e58908297e124f9a63b,4228,3
5219,63994e58908297e124f9a63b,4229,2
5220,62dce3bcec76435b10c3bf7d,4230,4
5221,63994e58908297e124f9a63b,4231,2
5222,63994e58908297e124f9a63b,4233,2
5223,631dc02f6e5b84756d61fa6c,4234,2
5224,62dc4372ec764385a2c3bdff,4235,5
5225,62e4cd1611ce2a150c43c8af,4236,2
5226,632046856e5b84f81e625d09,4237,5
5227,62f2555973a92dcd2ca79cd3,4238,5
5228,632006456e5b84172862491a,4239,1
5229,632006456e5b84172862491a,4239,1
5230,632027cf6e5b8464526253a3,4329,2
5231,62dbd8ab9670f2007f7d3e27,4240,4
5232,62f13ba5ef7ba023c4511f46,4241,2
5233,62e2b17f11ce2a997c435813,4242,3
5234,62f13ba5ef7ba023c4511f46,4243,5
5235,62dbd8ac9670f2007f7d3f7c,4244,3
5236,62f13ba5ef7ba023c4511f46,4245,4
5237,6360f078345c806abfbf5c0b,4246,2
5238,62f13ba5ef7ba023c4511f46,4247,3
5239,62dcb3019670f2007f7d5303,6943,4
5240,62dbacc79670f2007f7a63b7,4248,3
5241,62f13ba5ef7ba023c4511f46,4249,4
5242,62dbacc79670f2007f7a63b7,4250,1
5243,62f13ba5ef7ba023c4511f46,4251,2
5244,62f3c7e02efebc04a9cd5a18,4252,3
5245,62dfa93011ce2a0c5942e52a,4253,4
5246,632490be6e5b841b2d630fec,4254,5
5247,62ea903ea636f03d1b60894f,4255,3
5248,62dbd8ab9670f2007f7d3ea1,4256,3
5249,62dbd8ab9670f2007f7d3ea1,4257,4
5250,630c852acf5770470f233977,4258,5
5251,62dbd8ab9670f2007f7d3ea1,4259,2
5252,62ebfd1241a0f4be046a5918,4260,3
5253,62dbd8ab9670f2007f7d3ea1,4261,5
5254,62ea511c44d9ae28ed15119b,4262,1
5255,62ea511c44d9ae28ed15119b,4262,1
5256,62dbd8ab9670f2007f7d3ea1,4263,1
5257,62e4f66c11ce2a7b8f43db73,4264,5
5258,62dbd8ab9670f2007f7d3ea1,4265,5
5259,632046856e5b84f81e625d09,4266,2
5260,62dbd8ab9670f2007f7d3ea1,4267,4
5261,62dbd8ab9670f2007f7d3e9e,4268,5
5262,62dbd8ab9670f2007f7d3ea1,4269,4
5263,633297a12288e0ccfde1109f,4270,5
5264,62dbc5709670f2007f7b3a1e,4271,4
5265,63994e58908297e124f9a63b,4272,4
5266,62dbd8ab9670f2007f7d3e1b,4273,5
5267,62f1e200ef7ba0781a51d6b9,6696,2
5268,63994e58908297e124f9a63b,4274,3
5269,62e2a1d811ce2ae6ee43569d,4275,1
5270,63994e58908297e124f9a63b,4276,1
5271,62dbd3d49670f2007f7c944c,4277,5
5272,63994e58908297e124f9a63b,4278,2
5273,632005bc6e5b8465b2624908,4279,2
5274,62f3c88b2efebcbea9cd5c1d,4280,1
5275,62fca399ad1e9884267a3196,4281,3
5276,6315ea3f6e5b84c87061225a,4282,3
5277,62dbd8ab9670f2007f7d3ea1,4283,1
5278,6315ea3f6e5b84c87061225a,4284,5
5279,62fca399ad1e9884267a3196,4285,3
5280,6315ea3f6e5b84c87061225a,4286,1
5281,62e9ebf344d9ae2e1d140e68,4287,5
5282,62e9ebf344d9ae2e1d140e68,4288,3
5283,63359391f0f1d23b2ba207fb,5265,4
5284,6315ea3f6e5b84c87061225a,4289,1
5285,62f0bb3eef7ba0d71e4fef7a,4290,3
5286,6315ea3f6e5b84c87061225a,4291,1
5287,62ff3515cf577014da219e7b,4292,5
5288,62dbd8ab9670f2007f7d3e70,4294,4
5289,631766286e5b842e6e615765,4295,4
5290,62dbd8ab9670f2007f7d3e70,4296,1
5291,631766286e5b842e6e615765,4297,2
5292,62dbd8ab9670f2007f7d3e70,4298,4
5293,62db8c399670f2007f790b57,4299,2
5294,62f1b439ef7ba01970517aaa,4300,5
5295,62dbd8ab9670f2007f7d3e70,4301,3
5296,633d1ceff0f1d279fea2d4ce,6708,2
5297,62e553c011ce2a25d243fc97,4302,2
5298,62e553c011ce2a25d243fc97,4302,2
5299,62e4cd1611ce2a150c43c8af,4303,3
5300,630f14d6cf577077192368d3,4304,5
5301,62f63cb92efebcf97ad0ad23,4305,5
5302,62eb2ca6a636f05c38615e30,4306,3
5303,62e3c5f411ce2a9cc543931b,4307,4
5304,62f8add0d06fef75eb3a1b14,4308,1
5305,62f8add0d06fef75eb3a1b14,4308,1
5306,62f8add0d06fef75eb3a1b14,4308,1
5307,62f8add0d06fef75eb3a1b14,4308,1
5308,62ea228744d9ae5866145ce9,5266,1
5309,62df8bc111ce2a3bf442de70,4309,3
5310,62df8bc111ce2a3bf442de70,4309,3
5311,62e4cd1611ce2a150c43c8af,4310,2
5312,62d7e395ec76434350c3b45c,4311,5
5313,62d7e395ec76434350c3b45c,4311,5
5314,62d7e395ec76434350c3b45c,4311,5
5315,62d7e395ec76434350c3b45c,4311,5
5316,62d7e395ec76434350c3b45c,4311,5
5317,62df8a2211ce2a29bc42ddf0,4312,3
5318,62df8a2211ce2a29bc42ddf0,4312,3
5319,62d7e395ec76434350c3b45c,4313,3
5320,62d7e395ec76434350c3b45c,4313,3
5321,62d7e395ec76434350c3b45c,4313,3
5322,62d7e395ec76434350c3b45c,4313,3
5323,62d7e395ec76434350c3b45c,4313,3
5324,62df8a2211ce2a29bc42ddf0,4314,5
5325,62df8a2211ce2a29bc42ddf0,4314,5
5326,6322c7f86e5b8432e862cb3d,4315,1
5327,62dbd8ab9670f2007f7d3e70,4316,3
5328,630ca634cf5770d510233f34,4317,2
5329,62dbd8ab9670f2007f7d3e70,4318,5
5330,62f24ba973a92deac2a77d1c,4319,2
5331,6343c382f0f1d2e312a3803b,7160,3
5332,62e2a1d811ce2ae6ee43569d,4320,2
5333,6325675f2288e0a08adf2a2c,4321,4
5334,630c852acf5770470f233977,4322,1
5335,631c3fc26e5b84f42c61cb36,4323,2
5336,633448e12288e0b139e179f8,4324,2
5337,62f8add0d06fef75eb3a1b14,4325,4
5338,62f8add0d06fef75eb3a1b14,4325,4
5339,62f8add0d06fef75eb3a1b14,4325,4
5340,62f8add0d06fef75eb3a1b14,4325,4
5341,62f377b62efebc3d91cc74e9,4326,5
5343,63d7791e6fee01a16b9199c6,4328,5
5344,62db86f29670f2007f787c4c,4331,1
5345,62db86f29670f2007f787c4c,4331,1
5346,631d72c36e5b84d18161e83c,4332,5
5347,633d1bbcf0f1d26cffa2d48c,6700,3
5348,62eb49d3a636f04a6a61af1c,4333,5
5349,62e3c56111ce2a8b904392f8,4334,1
5350,62e3c56111ce2a8b904392f8,4334,1
5351,62e3c56111ce2a8b904392f8,4334,1
5352,6312e0d06e5b8466ae60ce5f,4335,1
5353,62db8b339670f2007f78e89e,4336,1
5354,6304eee2cf5770292f226e7a,4337,2
5355,6304eee2cf5770292f226e7a,4337,2
5356,62db87b99670f2007f788b3d,4385,2
5357,62dbd8ac9670f2007f7d4083,4338,1
5358,62ff3515cf577014da219e7b,6701,1
5359,6304eee2cf5770292f226e7a,4339,2
5360,6304eee2cf5770292f226e7a,4339,2
5361,62d7e395ec76434350c3b45c,4340,4
5362,62d7e395ec76434350c3b45c,4340,4
5363,62d7e395ec76434350c3b45c,4340,4
5364,62d7e395ec76434350c3b45c,4340,4
5365,62d7e395ec76434350c3b45c,4340,4
5366,6335b328f0f1d262a4a20dfa,4341,4
5367,62dd3e48ec764365eac3c91c,4342,5
5368,6335b328f0f1d262a4a20dfa,4343,4
5369,63036e47cf5770d55a223f4f,4344,4
5370,62dca818ec764396e6c3be21,4438,3
5371,62dca818ec764396e6c3be21,4438,3
5372,62eac176a636f071816128b8,4345,2
5373,630c852acf5770470f233977,4346,1
5374,6326dee92288e0c7e7df592c,4347,5
5375,62eb31c8a636f056846169b5,4348,2
5376,62ebfd1241a0f4be046a5918,4349,4
5377,62eb31c8a636f056846169b5,4350,5
5378,62ebfd1241a0f4be046a5918,4351,3
5379,62e8b3d044d9ae11c2133005,4352,5
5380,62ebfd1241a0f4be046a5918,4353,5
5381,631fe4f36e5b846906624454,4354,5
5382,6331a8522288e0ec5fe0f540,4355,3
5383,6325deae2288e00073df457b,4356,4
5384,63367deff0f1d2157ea21d00,4357,2
5385,62dbe8159670f2007f7d48ce,4358,1
5386,62dbd8ac9670f2007f7d3f7c,4359,3
5387,6326d6222288e067b2df57cd,4360,1
5388,631c3fc26e5b84f42c61cb36,4361,3
5389,62dbd8ab9670f2007f7d3d9f,4362,5
5390,632046856e5b84f81e625d09,4363,2
5391,62ebfd1241a0f4be046a5918,6697,5
5393,62dbd8ac9670f2007f7d4083,4367,3
5394,62dbc1409670f2007f7af9e9,4368,3
5395,62dbd8ab9670f2007f7d3e28,4369,4
